path_to_video,vivit_anomaly,videomae_anomaly,timesformer_anomaly,vivit_normal,videomae_normal,timesformer_normal,label
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos657_x264.mp4,0.0013639566022902727,0.006876081693917513,0.00010433483839733526,0.9986360669136047,0.9931239485740662,0.9998956918716431,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos622_x264.mp4,5.106080061523244e-05,0.005584740545600653,0.00033469247864559293,0.9999489784240723,0.994415283203125,0.9996652603149414,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos166_x264.mp4,0.00015250302385538816,0.004616911523044109,5.522629726328887e-05,0.9998475313186646,0.995383083820343,0.999944806098938,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos383_x264.mp4,0.00024567850050516427,0.005421916488558054,0.7721009254455566,0.9997543692588806,0.9945781230926514,0.22789905965328217,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos499_x264.mp4,0.0048116110265254974,0.0079822838306427,7.967818237375468e-05,0.9951883554458618,0.9920177459716797,0.9999203681945801,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos274_x264.mp4,0.0032363845966756344,0.007962815463542938,0.0004005586088169366,0.9967635869979858,0.9920371770858765,0.9995995163917542,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos440_x264.mp4,0.00010894759179791436,0.003248108783736825,7.687307515880093e-05,0.9998910427093506,0.9967519044876099,0.9999231100082397,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos212_x264.mp4,0.012504534795880318,0.005550207104533911,0.00040037647704593837,0.987495481967926,0.9944498538970947,0.9995996356010437,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos084_x264.mp4,0.014482792466878891,0.009556754492223263,0.9946750402450562,0.9855172038078308,0.9904432892799377,0.005324959754943848,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos839_x264.mp4,0.004945066291838884,0.022749168798327446,0.0003350976330693811,0.9950549602508545,0.977250874042511,0.9996649026870728,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos770_x264.mp4,0.00013057381147518754,0.003560618730261922,6.58669596305117e-05,0.9998694658279419,0.9964393973350525,0.9999340772628784,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos483_x264.mp4,0.0006199160707183182,0.02699853479862213,0.00036582376924343407,0.9993801116943359,0.9730015397071838,0.9996341466903687,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos228_x264.mp4,0.0003693325270432979,0.007973060943186283,0.00021521313465200365,0.9996306896209717,0.9920269846916199,0.9997847676277161,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos336_x264.mp4,0.0008248738595284522,0.08296563476324081,0.0006087413057684898,0.9991751313209534,0.917034387588501,0.9993911981582642,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos281_x264.mp4,0.0007381116156466305,0.006387470755726099,0.0003440660366322845,0.9992619156837463,0.9936125874519348,0.9996559619903564,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos265_x264.mp4,0.00033213660935871303,0.0065012043341994286,0.00015933887334540486,0.9996678829193115,0.9934988021850586,0.9998406171798706,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos071_x264.mp4,0.0003410172648727894,0.003909869119524956,0.00016816153947729617,0.9996589422225952,0.9960901141166687,0.9998317956924438,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos589_x264.mp4,0.18333958089351654,0.3626813590526581,0.0001358276349492371,0.816660463809967,0.6373187303543091,0.9998641014099121,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos484_x264.mp4,0.9995108842849731,0.9892953038215637,0.9993834495544434,0.0004891563439741731,0.010704629123210907,0.0006165821687318385,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos334_x264.mp4,0.00016565370606258512,0.004789792932569981,9.615392627893016e-05,0.9998342990875244,0.9952102303504944,0.9999037981033325,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos540_x264.mp4,0.006588104646652937,0.032713230699300766,0.0006267162971198559,0.9934118390083313,0.9672867655754089,0.9993732571601868,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos638_x264.mp4,0.9963651895523071,0.05657398700714111,0.0012960704043507576,0.0036347515415400267,0.9434260129928589,0.9987039566040039,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos675_x264.mp4,0.005028397310525179,0.06678536534309387,0.03142201155424118,0.9949716329574585,0.9332146048545837,0.9685779809951782,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos351_x264.mp4,0.005441602785140276,0.8035711646080017,0.0005127097829245031,0.9945584535598755,0.19642877578735352,0.9994872808456421,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos592_x264.mp4,0.004750607535243034,0.006899556610733271,0.0002500377013348043,0.9952493906021118,0.9931004047393799,0.9997499585151672,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos649_x264.mp4,0.001570746535435319,0.08054619282484055,0.00013697326357942075,0.9984292387962341,0.9194537997245789,0.9998630285263062,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos245_x264.mp4,0.996973991394043,0.16956624388694763,0.0009163293871097267,0.0030259527266025543,0.83043372631073,0.9990836381912231,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos536_x264.mp4,0.10860904306173325,0.4617103040218353,0.8661261200904846,0.8913909196853638,0.5382897257804871,0.13387389481067657,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos426_x264.mp4,0.010292934253811836,0.06091491878032684,0.000659930519759655,0.9897071123123169,0.9390850067138672,0.9993399977684021,Normal
d1/Anomaly-detection-Dataset/train/Normal/Normal_Videos581_x264.mp4,0.008707819506525993,0.11939314752817154,0.0033931450452655554,0.9912921786308289,0.8806068301200867,0.9966068267822266,Normal
