path_to_video,UCF_Abuse,UCF_Arson,UCF_Burglary,UCF_Shooting,UCF_Stealing,UCF_Vandalism,UCF_Assault,UCF_Explosion,UCF_Arrest,UCF_Fighting,UCF_Robbery,UCF_Shoplifting,UCF_RoadAccidents,label
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery058_x264.mp4,0.00040975151932798326,0.000504171708598733,0.0005832330789417028,0.0004646277811843902,0.0,0.003162379376590252,0.00011700609320541844,0.00020949775353074074,0.0011902021942660213,0.00048499804688617587,0.0023476146161556244,0.004885339643806219,0.0011763455113396049,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery107_x264.mp4,0.03352715075016022,0.03685210272669792,0.03574934974312782,0.023264214396476746,0.00843878835439682,0.19400657713413239,0.0038723398465663195,0.009654748253524303,0.02458997257053852,0.0,0.017557380720973015,0.004489348269999027,0.02496587112545967,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery071_x264.mp4,0.010277674533426762,0.01635691709816456,0.09008069336414337,0.008979038335382938,0.0027686769608408213,0.046657975763082504,0.0,0.015589188784360886,0.07101204246282578,0.0068008615635335445,0.02473757043480873,0.019382717087864876,0.012084350921213627,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery014_x264.mp4,0.0408979132771492,0.00654199905693531,0.07184195518493652,0.030872264876961708,0.004571602679789066,0.04262322932481766,0.0,0.04179966077208519,0.057710204273462296,0.014345956034958363,0.04856383055448532,0.005282244645059109,0.03933790326118469,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery072_x264.mp4,0.08257535099983215,0.13841189444065094,0.253483384847641,0.029667679220438004,0.012181630358099937,0.1107339933514595,0.0,0.07633234560489655,0.0182020366191864,0.014238550327718258,0.021208200603723526,0.005958416499197483,0.0877126157283783,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery073_x264.mp4,0.09153760224580765,0.004713361617177725,0.10191335529088974,0.034217238426208496,0.0,0.04041433706879616,0.0038779079914093018,0.02651696652173996,0.015642063692212105,0.03528079017996788,0.3674423098564148,0.008699959143996239,0.19700375199317932,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery045_x264.mp4,0.006253551691770554,0.007601065561175346,0.07541536539793015,0.010287226177752018,0.0,0.03919157013297081,0.006035347003489733,0.05034025385975838,0.08627507835626602,0.06091150641441345,0.05543890222907066,0.026267485693097115,0.07552424818277359,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery093_x264.mp4,0.0287519209086895,0.008867869153618813,0.16723060607910156,0.06032712385058403,0.0,0.031205734238028526,0.007494841702282429,0.016119759529829025,0.07095490396022797,0.022022536024451256,0.2506968379020691,0.01578379236161709,0.023612074553966522,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery096_x264.mp4,0.0,0.002372927498072386,0.010491572320461273,0.011008293367922306,0.0048352936282753944,0.007645559962838888,0.0025576504413038492,0.0042498609982430935,0.020071839913725853,0.003829795168712735,0.08700115233659744,0.011576103046536446,0.007284494582563639,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery133_x264.mp4,0.1138102263212204,0.014205659739673138,0.4080161154270172,0.015484370291233063,0.004476991947740316,0.0564066506922245,0.0,0.014795024879276752,0.05238833278417587,0.016239311546087265,0.01675640605390072,0.009562226012349129,0.014367587864398956,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery005_x264.mp4,0.04353494197130203,0.08468108624219894,0.07906448841094971,0.024147307500243187,0.014259249903261662,0.07278606295585632,0.0,0.017076343297958374,0.08760907500982285,0.02928430587053299,0.03494812548160553,0.01890026219189167,0.013704455457627773,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery104_x264.mp4,0.04340539127588272,0.025820856913924217,0.0172816701233387,0.0193783026188612,0.0,0.08683790266513824,0.01446510013192892,0.0424884632229805,0.03878893330693245,0.02648843824863434,0.063995361328125,0.007021050434559584,0.16155244410037994,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery011_x264.mp4,0.1603413075208664,0.11683784425258636,0.09185896813869476,0.06112033128738403,0.02499539591372013,0.09881815314292908,0.0,0.15764380991458893,0.07835742831230164,0.04792938381433487,0.051564108580350876,0.013460366055369377,0.04415597766637802,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery084_x264.mp4,0.12172278761863708,0.055566564202308655,0.13190525770187378,0.044261809438467026,0.021122781559824944,0.18512728810310364,0.0,0.021908167749643326,0.08473875373601913,0.03162878379225731,0.06518756598234177,0.014190759509801865,0.016080832108855247,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery007_x264.mp4,0.04237819090485573,0.031238587573170662,0.026150010526180267,0.021690696477890015,0.022223060950636864,0.1256292313337326,0.0,0.021158523857593536,0.12090210616588593,0.03926470875740051,0.012701740488409996,0.023303143680095673,0.021330084651708603,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery061_x264.mp4,0.0002736620663199574,0.000229228098760359,0.0011284633073955774,0.00017260060121770948,0.0,0.003180990694090724,0.00012289451842661947,0.00030365787097252905,0.0015801105182617903,0.0004996815696358681,0.002205480821430683,0.00235729175619781,0.00047520725638605654,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery032_x264.mp4,0.026057550683617592,0.052065081894397736,0.012315821833908558,0.028953097760677338,0.010640835389494896,0.011379492469131947,0.012780721299350262,0.01671493798494339,0.01007173489779234,0.0,0.31799614429473877,0.004989482928067446,0.12639394402503967,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery124_x264.mp4,0.030769657343626022,0.05274051055312157,0.07517421245574951,0.11731456965208054,0.05303112044930458,0.09754220396280289,0.0,0.039703886955976486,0.30164843797683716,0.030666004866361618,0.024421298876404762,0.01569356769323349,0.022190818563103676,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery063_x264.mp4,0.013807902112603188,0.018642645329236984,0.07778913527727127,0.07611210644245148,0.00869898684322834,0.06934493035078049,0.0,0.020633544772863388,0.025665150955319405,0.011347671039402485,0.039519455283880234,0.006011336110532284,0.26667705178260803,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery029_x264.mp4,0.005350322462618351,0.006744665093719959,0.005428915843367577,0.008390245959162712,0.0015676097245886922,0.04427541047334671,0.0,0.0032208790071308613,0.045258522033691406,0.003540453966706991,0.012360138818621635,0.005374165251851082,0.03968004882335663,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery120_x264.mp4,0.013808240182697773,0.010802419856190681,0.016993660479784012,0.01733112707734108,0.0,0.0282813161611557,0.003201119601726532,0.01785896345973015,0.02275107242166996,0.021789947524666786,0.061227574944496155,0.010248341597616673,0.0738462433218956,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery083_x264.mp4,0.004658031277358532,0.015894602984189987,0.01798590086400509,0.01082139927893877,0.0,0.02444901131093502,0.003481626510620117,0.017662089318037033,0.024706419557332993,0.014560284093022346,0.043961867690086365,0.021753432229161263,0.05986275151371956,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery037_x264.mp4,0.002628999762237072,0.002580541418865323,0.017093326896429062,0.0031902347691357136,0.0,0.021451808512210846,0.0018366036238148808,0.004615411628037691,0.007392924278974533,0.003176966914907098,0.03877527266740799,0.029837200418114662,0.007301416248083115,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery089_x264.mp4,0.1300353854894638,0.03774870187044144,0.0649753138422966,0.04091864079236984,0.013342561200261116,0.02866067923605442,0.0,0.015232358127832413,0.030964503064751625,0.03807879239320755,0.28918641805648804,0.02166389487683773,0.08769387751817703,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery112_x264.mp4,0.016062242910265923,0.010829342529177666,0.033783022314310074,0.08503119647502899,0.0141364187002182,0.05117417126893997,0.02842690423130989,0.01211767178028822,0.12694767117500305,0.009321391582489014,0.44842126965522766,0.0,0.09683959931135178,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery024_x264.mp4,0.18567413091659546,0.0,0.11911143362522125,0.023596225306391716,0.006459766533225775,0.06306028366088867,0.00957431923598051,0.021127520129084587,0.04212253540754318,0.08142735809087753,0.20554445683956146,0.014494333416223526,0.028603311628103256,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery132_x264.mp4,0.004598207771778107,0.005195239093154669,0.13542570173740387,0.017393464222550392,0.0,0.018018746748566628,0.006041368469595909,0.009156658314168453,0.01271866075694561,0.005866593215614557,0.25475427508354187,0.055366966873407364,0.03423153981566429,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery060_x264.mp4,0.0004630998009815812,0.0018420293927192688,0.029980508610606194,0.0012028322089463472,0.0009695363696664572,0.010821000672876835,0.0,0.0018488694913685322,0.0018413382349535823,0.0008408633875660598,0.013919406570494175,0.003916147630661726,0.005767920520156622,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery116_x264.mp4,0.012482508085668087,0.01354939490556717,0.0339413657784462,0.009464064612984657,0.0,0.01819077879190445,0.0019054783042520285,0.005846228450536728,0.029584914445877075,0.006342832464724779,0.03527915105223656,0.02136319689452648,0.004509180784225464,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery034_x264.mp4,0.007143633905798197,0.007384313270449638,0.018758712336421013,0.04221546649932861,0.006119085010141134,0.028824634850025177,0.0,0.01015493180602789,0.02426689676940441,0.016929686069488525,0.08220387995243073,0.009028125554323196,0.15028053522109985,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery128_x264.mp4,0.009625722654163837,0.018911706283688545,0.13260532915592194,0.020051872357726097,0.0,0.10223471373319626,0.003134806640446186,0.022884367033839226,0.013892808929085732,0.025195661932229996,0.16113153100013733,0.03279368579387665,0.018058372661471367,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery076_x264.mp4,0.06594090908765793,0.029247140511870384,0.08298610895872116,0.0663178563117981,0.0,0.13145318627357483,0.017804376780986786,0.029136748984456062,0.03524545952677727,0.14383156597614288,0.026443209499120712,0.01192410383373499,0.05669114738702774,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery019_x264.mp4,0.07446225732564926,0.006426701787859201,0.12710291147232056,0.05237239599227905,0.003936913330107927,0.013224108144640923,0.0,0.02396235801279545,0.022135285660624504,0.023995542898774147,0.23401668667793274,0.028728321194648743,0.013130754232406616,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery012_x264.mp4,0.0008952319039963186,0.0008150219218805432,0.0029586569871753454,0.0009024874307215214,0.0,0.008559328503906727,0.00044677089317701757,0.0015457677654922009,0.0045310272835195065,0.0018384511349722743,0.009953089989721775,0.0070754545740783215,0.005668947473168373,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery026_x264.mp4,0.007362043485045433,0.004214936401695013,0.011842012405395508,0.004240552894771099,0.0,0.012333259917795658,0.002648021327331662,0.004318048246204853,0.008331737481057644,0.0032939983066171408,0.043813642114400864,0.015412355773150921,0.015123358927667141,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery066_x264.mp4,0.012614607810974121,0.004455836024135351,0.8403453826904297,0.012278144247829914,0.002477287547662854,0.009221082553267479,0.0,0.008619747124612331,0.010512329638004303,0.0037842255551368,0.04524844512343407,0.0025365897454321384,0.0160086527466774,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery102_x264.mp4,0.004805698525160551,0.011226091533899307,0.008461566641926765,0.0050520761869847775,0.0,0.015115912072360516,0.0010039169574156404,0.0019527641125023365,0.04083116352558136,0.005250788293778896,0.07500950992107391,0.002307572402060032,0.003645101562142372,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery003_x264.mp4,0.060632698237895966,0.005517159588634968,0.37223026156425476,0.009881841950118542,0.004605514463037252,0.014612948521971703,0.0031837504357099533,0.013303683139383793,0.00797975156456232,0.0071231951005756855,0.4303906559944153,0.05204286426305771,0.0,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery059_x264.mp4,0.0037759970873594284,0.006910036783665419,0.01009944174438715,0.004854569677263498,0.0,0.00911305844783783,0.008615781553089619,0.0366559773683548,0.004249188117682934,0.01944216899573803,0.016770601272583008,0.01065351814031601,0.005466745235025883,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery031_x264.mp4,0.023996496573090553,0.017812715843319893,0.060751594603061676,0.03617684915661812,0.017343081533908844,0.05414319038391113,0.01283836830407381,0.005420842673629522,0.009621541015803814,0.005800214596092701,0.3621405363082886,0.0,0.3797603249549866,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery048_x264.mp4,0.003322546137496829,0.0023274084087461233,0.029919248074293137,0.0057969726622104645,0.0005850163288414478,0.011462521739304066,0.0,0.002253221347928047,0.025225594639778137,0.006372746080160141,0.025049341842532158,0.008162343874573708,0.005401345435529947,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery041_x264.mp4,0.0021771711762994528,0.001805762993171811,0.007371712010353804,0.0035123706329613924,0.0,0.0018732382450252771,0.0006258017965592444,0.003142021130770445,0.004007026553153992,0.0015190112171694636,0.011651468463242054,0.003004950238391757,0.01768014021217823,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery038_x264.mp4,0.023364979773759842,0.0019446080550551414,0.0024349165614694357,0.00771645363420248,0.0,0.06116136908531189,0.0058283135294914246,0.007255068514496088,0.02981133572757244,0.010049914009869099,0.09745967388153076,0.006350542418658733,0.06437836587429047,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery020_x264.mp4,0.05332690849900246,0.014656989835202694,0.4336737096309662,0.02943875826895237,0.004536949563771486,0.04615063592791557,0.0,0.06201206520199776,0.0269946102052927,0.04284597188234329,0.028973683714866638,0.017576750367879868,0.025487378239631653,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery121_x264.mp4,0.015016281045973301,0.001330197206698358,0.03403352573513985,0.00289337569847703,0.0017719595925882459,0.08893957734107971,0.0,0.004421797581017017,0.03934818133711815,0.007262758444994688,0.036676086485385895,0.006331739481538534,0.024000044912099838,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery075_x264.mp4,0.021914590150117874,0.0014107616152614355,0.011932062916457653,0.00454964442178607,0.004026239737868309,0.01561560295522213,0.0,0.005679898429661989,0.03568512201309204,0.004287289455533028,0.0034756383392959833,0.004537699744105339,0.008115914650261402,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery040_x264.mp4,0.005164493806660175,0.005007308442145586,0.05318081006407738,0.004766396712511778,0.0,0.03779822587966919,0.0020174237433820963,0.007042890880256891,0.016781650483608246,0.011051756329834461,0.15824641287326813,0.03379431739449501,0.003815119620412588,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery062_x264.mp4,0.10105970501899719,0.007423140574246645,0.1247081533074379,0.025437448173761368,0.010315107181668282,0.1056724563241005,0.0,0.01299020554870367,0.044244296848773956,0.034223686903715134,0.1735905408859253,0.016639720648527145,0.02017250657081604,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery047_x264.mp4,0.0037236472126096487,0.006581814493983984,0.023215312510728836,0.012814683839678764,0.0030961150769144297,0.03194742277264595,0.0,0.009075448848307133,0.016323870047926903,0.0030671090353280306,0.015691669657826424,0.007022269070148468,0.01854153536260128,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery078_x264.mp4,0.010740256868302822,0.01339365728199482,0.014560066163539886,0.012455731630325317,0.006988958455622196,0.1101105660200119,0.0,0.005760386120527983,0.053344517946243286,0.015965290367603302,0.04944546893239021,0.009306837804615498,0.22539567947387695,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery137_x264.mp4,0.015758726745843887,0.01442534476518631,0.09116208553314209,0.010224200785160065,0.0,0.20937639474868774,0.011965099722146988,0.015455207787454128,0.05482873693108559,0.02621130272746086,0.06273335218429565,0.020559977740049362,0.017744988203048706,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery142_x264.mp4,0.004501750692725182,0.00921393372118473,0.05693509802222252,0.00784122571349144,0.0,0.06449230760335922,0.0023837017361074686,0.012344377115368843,0.02246588096022606,0.02291528321802616,0.13559988141059875,0.03603910654783249,0.02121799625456333,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery002_x264.mp4,0.0034414713736623526,0.003944182302802801,0.19777348637580872,0.004819405265152454,0.0,0.0731518417596817,0.0017523454735055566,0.008132724091410637,0.009737741202116013,0.005028026644140482,0.15270188450813293,0.05356312543153763,0.03524304926395416,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery114_x264.mp4,0.07732874900102615,0.01437950786203146,0.011971315369009972,0.048566997051239014,0.0,0.02540740929543972,0.015158469788730145,0.043250396847724915,0.2134581357240677,0.0836486965417862,0.05799593776464462,0.023647991940379143,0.04754914343357086,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery113_x264.mp4,0.044490065425634384,0.02155006304383278,0.10228925943374634,0.03248266875743866,0.0,0.06503312289714813,0.0035516023635864258,0.01392900850623846,0.23850543797016144,0.018943486735224724,0.026611728593707085,0.006438564974814653,0.006595910526812077,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery021_x264.mp4,0.004016352351754904,0.006044740788638592,0.01571509800851345,0.008303343318402767,0.0,0.01973404549062252,0.0037228777073323727,0.005785583518445492,0.0247227493673563,0.007296864874660969,0.08044576644897461,0.06132311001420021,0.023356204852461815,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery069_x264.mp4,0.013841669075191021,0.012863884679973125,0.0160988662391901,0.01219660509377718,0.0,0.024000095203518867,0.0024034709203988314,0.018739385530352592,0.0343448631465435,0.007817788049578667,0.012945812195539474,0.010537786409258842,0.01545187272131443,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery091_x264.mp4,0.007931599393486977,0.0011805781396105886,0.05085349082946777,0.003739131847396493,0.0,0.025197595357894897,0.0003635846951510757,0.001998643623664975,0.007990969344973564,0.0035761946346610785,0.008395394310355186,0.006593750789761543,0.006000675726681948,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery119_x264.mp4,0.012126742862164974,0.009391267783939838,0.03885526955127716,0.025180501863360405,0.0,0.016894804313778877,0.0027976513374596834,0.015552354045212269,0.07998491823673248,0.014549585990607738,0.12983988225460052,0.015395641326904297,0.07853704690933228,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery125_x264.mp4,0.0009319181554019451,0.0011643217876553535,0.001923921750858426,0.0008897701627574861,0.00039011985063552856,0.005346864927560091,0.0,0.0021453690715134144,0.008946099318563938,0.0017100685508921742,0.004188250284641981,0.003165170783177018,0.012650689110159874,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery054_x264.mp4,0.02036377228796482,0.012770861387252808,0.04520055279135704,0.0435233898460865,0.0,0.030883969739079475,0.016886599361896515,0.018244586884975433,0.01788824424147606,0.02312164381146431,0.05773312970995903,0.01544257439672947,0.19277042150497437,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery070_x264.mp4,0.05106549337506294,0.014958929270505905,0.05039139837026596,0.15413355827331543,0.0,0.04296339303255081,0.015243223868310452,0.02790512703359127,0.07844368368387222,0.088310606777668,0.1534513384103775,0.019832028076052666,0.10114671289920807,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery115_x264.mp4,0.0642324909567833,0.016521496698260307,0.4807211458683014,0.017475251108407974,0.0,0.21470820903778076,0.002408852567896247,0.018237721174955368,0.027200227603316307,0.014325241558253765,0.02509024180471897,0.007224741857498884,0.010359184816479683,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery092_x264.mp4,0.0013316778931766748,0.004837772808969021,0.02410844899713993,0.0019238503882661462,0.0,0.03614228218793869,0.007420971058309078,0.006512117572128773,0.014189926907420158,0.020763881504535675,0.08421333134174347,0.009995650500059128,0.002852019388228655,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery049_x264.mp4,0.005804209038615227,0.010414277203381062,0.04414927586913109,0.0058388859033584595,0.0,0.0761777013540268,0.015144716016948223,0.006973722018301487,0.06102824956178665,0.014602866023778915,0.01497976016253233,0.004779220558702946,0.009164022281765938,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery101_x264.mp4,0.04302261769771576,0.08586354553699493,0.07889500260353088,0.02409471571445465,0.014229895547032356,0.07340181618928909,0.0,0.01731233112514019,0.08776357769966125,0.029124625027179718,0.03394528850913048,0.01903083734214306,0.013915429823100567,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery036_x264.mp4,0.05634588003158569,0.025558888912200928,0.03808911144733429,0.02580089308321476,0.015803882852196693,0.04782109335064888,0.0,0.06194884330034256,0.14121630787849426,0.03389355540275574,0.16268859803676605,0.011856325902044773,0.0289085041731596,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery010_x264.mp4,0.0012503127800300717,0.0007445811061188579,0.0023388622794300318,0.0003784798027481884,0.0,0.0013707787729799747,0.000242907291976735,0.0022156480699777603,0.0017512984341010451,0.0012941921595484018,0.0034965877421200275,0.0012234920868650079,0.0036865451838821173,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery146_x264.mp4,0.09201615303754807,0.019658813253045082,0.2537660598754883,0.06492035835981369,0.019234420731663704,0.022944115102291107,0.0,0.08827360719442368,0.037760596722364426,0.028206871822476387,0.011714765802025795,0.013515511527657509,0.19768796861171722,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery008_x264.mp4,0.020626958459615707,0.010699762031435966,0.32348471879959106,0.009299240075051785,0.0,0.21299177408218384,0.014755782671272755,0.010102515108883381,0.010779163800179958,0.00926895346492529,0.10668974369764328,0.035902030766010284,0.02613728493452072,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery099_x264.mp4,0.0022029674146324396,0.0013288495829328895,0.007354967761784792,0.0022644484415650368,0.0004867365350946784,0.007012455724179745,0.0,0.003225961932912469,0.010282964445650578,0.004119199234992266,0.007472071330994368,0.00250482396222651,0.00483143562451005,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery043_x264.mp4,0.03602961450815201,0.017902981489896774,0.14983439445495605,0.05778961628675461,0.0,0.017135050147771835,0.007374790962785482,0.041553203016519547,0.03895118087530136,0.016467008739709854,0.10224632173776627,0.022838346660137177,0.16449885070323944,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery015_x264.mp4,0.0029691169038414955,0.002909428207203746,0.021108757704496384,0.003992822021245956,0.0,0.007500176317989826,0.004019562155008316,0.002684543840587139,0.0028976749163120985,0.005628673825412989,0.07783721387386322,0.003434140468016267,0.010407860390841961,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery050_x264.mp4,0.0,0.0034842302557080984,0.004491483327001333,0.0026752508711069822,0.003462773049250245,0.008506864309310913,0.0017814206657931209,0.0032802654895931482,0.014259018935263157,0.0034172788728028536,0.014199920929968357,0.0031411724630743265,0.019172612577676773,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery051_x264.mp4,0.0039545041508972645,0.004421662539243698,0.01008465327322483,0.0028058900497853756,0.0,0.017773499712347984,0.0004754045221488923,0.003114275401458144,0.013264519162476063,0.00259531126357615,0.039163634181022644,0.008292803540825844,0.006056005135178566,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery110_x264.mp4,0.004935629665851593,0.003325802506878972,0.45073720812797546,0.01065770909190178,0.0,0.011521782726049423,0.014645460993051529,0.009081152267754078,0.0018749370938166976,0.010282647795975208,0.3129631578922272,0.14599710702896118,0.0057371542789042,Robbery
