path_to_video,vivit_Abuse,vivit_Arson,vivit_Burglary,vivit_Shooting,vivit_Stealing,vivit_Vandalism,vivit_Assault,vivit_Explosion,vivit_Arrest,vivit_Fighting,vivit_Robbery,vivit_Shoplifting,vivit_RoadAccidents,videomae_Abuse,videomae_Arson,videomae_Burglary,videomae_Shooting,videomae_Stealing,videomae_Vandalism,videomae_Assault,videomae_Explosion,videomae_Arrest,videomae_Fighting,videomae_Robbery,videomae_Shoplifting,videomae_RoadAccidents,timesformer_Abuse,timesformer_Arson,timesformer_Burglary,timesformer_Shooting,timesformer_Stealing,timesformer_Vandalism,timesformer_Assault,timesformer_Explosion,timesformer_Arrest,timesformer_Fighting,timesformer_Robbery,timesformer_Shoplifting,timesformer_RoadAccidents,label
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery058_x264.mp4,5.840811718371697e-05,0.00010734018724178895,0.00033702966175042093,6.0662532632704824e-05,4.065956818521954e-05,0.0002069867041427642,0.00019388402870390564,0.00020936869259458035,9.331374894827604e-05,0.0005694195278920233,0.9948404431343079,0.0032333179842680693,4.9058551667258143e-05,0.001936927787028253,0.0012224564561620355,0.002161526819691062,0.0016179702943190932,0.0014006765559315681,0.0024495141115039587,0.0013981175143271685,0.00105476682074368,0.0012304577976465225,0.0021557840518653393,0.9598845839500427,0.021596353501081467,0.0018907123012468219,0.00020182527077849954,0.00013666930317413062,0.0004430733679328114,0.00020926250726915896,0.0004570297314785421,0.00044312956742942333,0.00041207746835425496,0.0001481228246120736,0.0002949616755358875,0.0005454543861560524,0.992285966873169,0.004294281359761953,0.00012814048386644572,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery107_x264.mp4,0.003388211829587817,0.018813155591487885,0.19062086939811707,0.039214182645082474,0.008020593784749508,0.4743683636188507,0.007032338529825211,0.014434320852160454,0.009290245361626148,0.006290628109127283,0.1209845021367073,0.02864573895931244,0.07889683544635773,0.011982654221355915,0.1633094698190689,0.04628262296319008,0.0406939722597599,0.4314298927783966,0.12209925800561905,0.03182419762015343,0.04119965061545372,0.009894742630422115,0.007133000064641237,0.01446252129971981,0.0028533891309052706,0.07683465629816055,0.011445381678640842,0.0908346176147461,0.12339408695697784,0.01892275922000408,0.07237426191568375,0.433193564414978,0.03596383333206177,0.01966286636888981,0.019223012030124664,0.009060853160917759,0.1303871124982834,0.021653249859809875,0.013884373940527439,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery071_x264.mp4,5.690670877811499e-05,0.00022315964451991022,0.009795810095965862,0.0002616737619973719,3.43197061738465e-05,0.00038688164204359055,0.00022899486066307873,0.0008512253407388926,0.00025568061391822994,0.003330697538331151,0.9829486012458801,0.0014233042020350695,0.00020270684035494924,0.009469370357692242,0.011645880527794361,0.032522495836019516,0.01567160338163376,0.011097723618149757,0.018821902573108673,0.011788604781031609,0.011038186959922314,0.008482199162244797,0.015431618317961693,0.7384141683578491,0.09396371990442276,0.02165262959897518,0.00022385928605217487,0.0005840824451297522,0.0011835602344945073,0.00034954672446474433,0.0007306142942979932,0.001342153875157237,0.0010675127850845456,0.0011035861680284142,0.0009476363775320351,0.0031371440272778273,0.9662904739379883,0.022394312545657158,0.0006453126552514732,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery014_x264.mp4,0.00029920568340457976,0.0001098238499253057,0.0002512589271645993,0.0004863637441303581,0.00023092044284567237,0.0002915872319135815,0.0003224714600946754,0.0003083380579482764,0.0032295268028974533,0.002837666543200612,0.9810460805892944,0.009803875349462032,0.0007828636444173753,0.021063927561044693,0.00933463778346777,0.6549715399742126,0.023998336866497993,0.009715424850583076,0.017040327191352844,0.007421134505420923,0.003825714346021414,0.024600282311439514,0.036975640803575516,0.14586962759494781,0.03742670267820358,0.007756664417684078,0.007106221280992031,0.0016197863733395934,0.0821748822927475,0.009286056272685528,0.0033784997649490833,0.001622839248739183,0.003907167352735996,0.0021128805819898844,0.002831260673701763,0.007157886400818825,0.7905920743942261,0.08801683038473129,0.00019358121789991856,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery072_x264.mp4,0.007600198499858379,0.036167751997709274,0.012185415253043175,0.017231596633791924,0.35287970304489136,0.4516434669494629,0.027775797992944717,0.06696915626525879,0.002540870103985071,0.005314778070896864,0.0038258919958025217,0.004423662554472685,0.011441703885793686,0.054046131670475006,0.23958554863929749,0.1006646379828453,0.0822000652551651,0.06975285708904266,0.11198381334543228,0.04655175656080246,0.0838780552148819,0.05706451088190079,0.03337116166949272,0.02843235805630684,0.006553925108164549,0.08591526746749878,0.012339400127530098,0.3612710237503052,0.13928523659706116,0.01799306645989418,0.0954212099313736,0.19577373564243317,0.022276559844613075,0.07561815530061722,0.0078087616711854935,0.02596423588693142,0.01303753163665533,0.012370611540973186,0.020840389654040337,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery073_x264.mp4,2.6597555915941484e-05,4.8004254495026544e-05,0.00010166106949327514,7.785011985106394e-05,2.1663765437551774e-05,0.0001198543468490243,0.00012063988106092438,0.0001540919329272583,0.00022563939273823053,0.0013950265711173415,0.9964877367019653,0.0011644767364487052,5.68054492759984e-05,0.046343568712472916,0.013321244157850742,0.018564969301223755,0.024327341467142105,0.011024022474884987,0.025986192747950554,0.013285466469824314,0.02016371861100197,0.018171418458223343,0.01511878427118063,0.70814448595047,0.05081906542181969,0.03472983464598656,0.001218245830386877,0.0014250563690438867,0.021289657801389694,0.006597357336431742,0.00324634974822402,0.0034255962818861008,0.0037944535724818707,0.006534436717629433,0.023643750697374344,0.014730552211403847,0.8975011706352234,0.011140209622681141,0.005453151650726795,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery045_x264.mp4,2.554312231950462e-05,6.581274647032842e-05,9.136446169577539e-05,4.17175906477496e-05,1.641248854866717e-05,0.000192518113180995,0.0001067073317244649,0.0001406849332852289,0.0007621361874043941,0.001533757895231247,0.9965749382972717,0.0003818608238361776,6.65324114379473e-05,0.010308119468390942,0.003881547600030899,0.0062933387234807014,0.006445671897381544,0.008169513195753098,0.003923964221030474,0.009389740414917469,0.017126085236668587,0.01650882139801979,0.013198941014707088,0.7844206690788269,0.09761875122785568,0.022714750841259956,9.329168096883222e-05,0.00025435967836529016,0.0019018972525373101,0.0003478281432762742,0.0003809919289778918,0.000282095541479066,0.00024114786356221884,0.00018126053328160197,0.0024926119949668646,0.0025525903329253197,0.9887689352035522,0.002267426811158657,0.00023557381064165384,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery093_x264.mp4,0.0003067463112529367,0.0022399574518203735,0.008955396711826324,0.003710248740389943,0.00014231099339667708,0.0017116564558818936,0.001582769793458283,0.0035139371175318956,0.005816186312586069,0.021778764203190804,0.9394564628601074,0.009746290743350983,0.0010391210671514273,0.07621488720178604,0.041786711663007736,0.073237843811512,0.1483929306268692,0.019676940515637398,0.03401933237910271,0.04097922146320343,0.054925087839365005,0.21380874514579773,0.08407009392976761,0.0838552787899971,0.022711707279086113,0.10632118582725525,0.0015437796246260405,0.003743033157661557,0.03176199272274971,0.0054343631491065025,0.002194289118051529,0.0034963616635650396,0.0039904252626001835,0.0012398260878399014,0.02848152257502079,0.01452945638448,0.8791675567626953,0.023922307416796684,0.0004950559814460576,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery096_x264.mp4,3.580601332942024e-05,0.00016687104653101414,0.007314388174563646,0.0021622958593070507,0.0008128322660923004,0.0020169054623693228,0.0006413747323676944,0.00028059325995855033,0.00033596469438634813,0.0015442471485584974,0.9745875000953674,0.008703887462615967,0.0013973686145618558,0.0016975417966023088,0.0035890345461666584,0.005233952775597572,0.0021699427161365747,0.004739082418382168,0.006249431986361742,0.0017909875605255365,0.0014552074717357755,0.0009665680699981749,0.0012175729498267174,0.9284201264381409,0.03746574744582176,0.005004895851016045,0.0036802778486162424,0.02829611487686634,0.04995487630367279,0.005200802348554134,0.05521933361887932,0.031060799956321716,0.009849580004811287,0.011332816444337368,0.006801888346672058,0.009660623967647552,0.3149831295013428,0.025574497878551483,0.4483853280544281,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery133_x264.mp4,0.004862180911004543,0.010303705930709839,0.2825963497161865,0.01336272805929184,0.0008126565953716636,0.0248144268989563,0.002326123882085085,0.015577759593725204,0.0049371905624866486,0.03978724405169487,0.5660576224327087,0.005640481133013964,0.028921576216816902,0.04379435256123543,0.012654363177716732,0.4340245723724365,0.04847751557826996,0.010624038986861706,0.0291694737970829,0.007560162339359522,0.005590536165982485,0.024985281750559807,0.01961340196430683,0.31453531980514526,0.03667319566011429,0.012298015877604485,0.003061909694224596,0.03680751845240593,0.8846096396446228,0.012234791181981564,0.005009222310036421,0.01325992215424776,0.0023429663851857185,0.00963123980909586,0.004536043386906385,0.005662920884788036,0.0201803520321846,0.0017888795118778944,0.0008744453662075102,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery005_x264.mp4,0.004429214168339968,0.7039856314659119,0.04096797853708267,0.03504025563597679,0.05796050280332565,0.09899229556322098,0.011581373400986195,0.011604917235672474,0.006103137973695993,0.0035930185113102198,0.011175932362675667,0.010744289495050907,0.0038215178065001965,0.035552989691495895,0.13143521547317505,0.18766792118549347,0.10108868032693863,0.22410136461257935,0.12394388020038605,0.07082803547382355,0.020121265202760696,0.022503571584820747,0.029510879889130592,0.031203191727399826,0.010955695062875748,0.011087261140346527,0.013637784868478775,0.44268378615379333,0.04267551749944687,0.032771747559309006,0.053868986666202545,0.12121201306581497,0.008476058021187782,0.1696130484342575,0.009308933280408382,0.018200993537902832,0.010940336622297764,0.0305770356208086,0.04603375121951103,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery104_x264.mp4,0.006514444947242737,0.09994351863861084,0.013751889578998089,0.08192070573568344,0.13689389824867249,0.23043939471244812,0.05177542567253113,0.06742042303085327,0.056149158626794815,0.05025162175297737,0.19760940968990326,0.005020126234740019,0.002310001291334629,0.016142703592777252,0.14536261558532715,0.03777230158448219,0.043006110936403275,0.22478705644607544,0.14850997924804688,0.030698195099830627,0.06853314489126205,0.015605743043124676,0.0084666907787323,0.02099734917283058,0.003428445663303137,0.23668968677520752,0.02396756038069725,0.11104731261730194,0.0836855098605156,0.013808121904730797,0.020662860944867134,0.14487525820732117,0.01224861666560173,0.18796664476394653,0.08331455290317535,0.023452788591384888,0.08200295269489288,0.007694740314036608,0.20527304708957672,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery011_x264.mp4,0.11365154385566711,0.20748457312583923,0.02675868757069111,0.03765209764242172,0.058726999908685684,0.049995459616184235,0.030901888385415077,0.0421585775911808,0.07679065316915512,0.015906458720564842,0.13773390650749207,0.18035919964313507,0.021879926323890686,0.08920262008905411,0.1330839991569519,0.014395834878087044,0.0503462553024292,0.028490232303738594,0.07435877621173859,0.04911784082651138,0.24683022499084473,0.052208032459020615,0.02708577737212181,0.04864415153861046,0.006809866521507502,0.1794264018535614,0.05277157947421074,0.20232343673706055,0.09098023176193237,0.09580336511135101,0.1260785609483719,0.13002364337444305,0.014016511850059032,0.12989559769630432,0.01776106096804142,0.05274113640189171,0.05253084748983383,0.023766493424773216,0.011307497508823872,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery084_x264.mp4,0.05260671675205231,0.5098630785942078,0.01909252442419529,0.06187019124627113,0.12197162955999374,0.09032797813415527,0.02842281013727188,0.02749849297106266,0.05143355578184128,0.008979128673672676,0.005205619614571333,0.018362056463956833,0.004366245586425066,0.10077736526727676,0.2006538212299347,0.025282306596636772,0.05413335561752319,0.04745570570230484,0.10464595258235931,0.06532438099384308,0.2375733107328415,0.03030264377593994,0.026741543784737587,0.05263306573033333,0.00664109131321311,0.04783548042178154,0.08725543320178986,0.1602451354265213,0.048252172768116,0.09234526008367538,0.08513323962688446,0.07811170071363449,0.012940023094415665,0.21525126695632935,0.04008942097425461,0.058756887912750244,0.07647500187158585,0.020229866728186607,0.02491474151611328,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery007_x264.mp4,0.04852202534675598,0.03041686862707138,0.03218739107251167,0.06849582493305206,0.006890617776662111,0.033965565264225006,0.00762208504602313,0.1652565598487854,0.015188273042440414,0.24953322112560272,0.33086687326431274,0.006385278422385454,0.0046694716438651085,0.09578423947095871,0.2012537568807602,0.02593400329351425,0.05464539676904678,0.04944423586130142,0.10827190428972244,0.0629245936870575,0.2346891313791275,0.030113117769360542,0.02622443251311779,0.052269138395786285,0.006562122609466314,0.05188383534550667,0.08725543320178986,0.1602451354265213,0.048252172768116,0.09234526008367538,0.08513323962688446,0.07811170071363449,0.012940023094415665,0.21525126695632935,0.04008942097425461,0.058756887912750244,0.07647500187158585,0.020229866728186607,0.02491474151611328,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery061_x264.mp4,4.5588611101266e-05,4.533524042926729e-05,0.0002235824358649552,6.055150515749119e-05,2.793950443447102e-05,0.0001822732447180897,9.75537986960262e-05,0.00014315689622890204,6.932610995136201e-05,0.0003801909042522311,0.9980496168136597,0.0006466805352829397,2.8175612897030078e-05,0.009832028299570084,0.008090320974588394,0.04797956347465515,0.012386385351419449,0.007211797405034304,0.02228904701769352,0.0040100268088281155,0.0031796114053577185,0.00515142735093832,0.00651147123426199,0.8292954564094543,0.03464937582612038,0.009413463994860649,0.0006473964313045144,0.00038141373079270124,0.0016368012875318527,0.00031557600595988333,0.0003764739667531103,0.0006999577162787318,0.0004671091155614704,0.0003047309583052993,0.000517006148584187,0.001540821511298418,0.9899047017097473,0.002943018451333046,0.00026495414203964174,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery032_x264.mp4,0.03729843348264694,0.0044717672280967236,0.012163687497377396,0.020643465220928192,0.0038131356704980135,0.015126545913517475,0.009154999628663063,0.1629953533411026,0.022400017827749252,0.010281558148562908,0.4631052017211914,0.003584255464375019,0.234961599111557,0.01810482330620289,0.04086710512638092,0.031983714550733566,0.04418683424592018,0.3718998432159424,0.03476746007800102,0.029551979154348373,0.06934297829866409,0.00692343944683671,0.008276361972093582,0.03583340346813202,0.007894223555922508,0.3003678023815155,0.0023310144897550344,0.009940454736351967,0.06130387634038925,0.01889493316411972,0.029383612796664238,0.02364063821732998,0.010685141198337078,0.006281317211687565,0.011565733700990677,0.016915572807192802,0.7863603830337524,0.017496464774012566,0.005200848914682865,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery124_x264.mp4,0.0855833888053894,0.07645664364099503,0.529724657535553,0.0768914744257927,0.013653978705406189,0.057125430554151535,0.004637463949620724,0.04448232799768448,0.0316261388361454,0.005723350681364536,0.045530226081609726,0.023254098370671272,0.0053107948042452335,0.1700989007949829,0.18176808953285217,0.034730590879917145,0.09374839812517166,0.04965895786881447,0.1046525090932846,0.04123755544424057,0.16356922686100006,0.04503947123885155,0.02793845906853676,0.03939468413591385,0.009774222038686275,0.0383889377117157,0.030846577137708664,0.12941166758537292,0.019649064168334007,0.03576814755797386,0.023575548082590103,0.05831616371870041,0.00490045128390193,0.5738446712493896,0.007391184102743864,0.020750336349010468,0.006434877868741751,0.034038037061691284,0.05507328733801842,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery063_x264.mp4,0.00037091938429512084,0.0061340657994151115,0.021716445684432983,0.0045713214203715324,0.02732129581272602,0.001800630590878427,0.002725540194660425,0.005471387412399054,0.001234794151969254,0.006137219723314047,0.8767830729484558,0.044016145169734955,0.0017171269282698631,0.012851486913859844,0.043270938098430634,0.27257484197616577,0.05105210468173027,0.29408201575279236,0.056635402143001556,0.024228235706686974,0.01806763745844364,0.018792040646076202,0.019444935023784637,0.07152020931243896,0.04509084299206734,0.07238928228616714,0.0019769640639424324,0.05235353857278824,0.00951684545725584,0.002726451028138399,0.4557165503501892,0.033137328922748566,0.006272969767451286,0.00413557467982173,0.001968132331967354,0.004547541961073875,0.37745124101638794,0.04867614433169365,0.0015207038959488273,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery029_x264.mp4,0.0005022961995564401,0.004261985421180725,0.009698157198727131,0.06188540533185005,0.026748642325401306,0.0032283165492117405,0.006699780467897654,0.010022173635661602,0.01640288531780243,0.02750243991613388,0.7985947728157043,0.019644388929009438,0.014808801002800465,0.014840398915112019,0.039100248366594315,0.3123140335083008,0.0703301802277565,0.15810070931911469,0.07942255586385727,0.013370578177273273,0.015383047051727772,0.011344377882778645,0.01608557626605034,0.11642929166555405,0.0312288049608469,0.12205027043819427,0.007119004148989916,0.03205576539039612,0.04334234073758125,0.053069137036800385,0.3587166666984558,0.04893312230706215,0.014470050111413002,0.011862651444971561,0.03820356726646423,0.01511902455240488,0.34070199728012085,0.026112347841262817,0.010294300504028797,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery120_x264.mp4,2.7617903469945304e-05,0.0001413913123542443,0.000604816887062043,9.615228191250935e-05,1.4750606169400271e-05,0.00024740799563005567,0.0001766266068443656,0.00022474203433375806,0.00033764311228878796,0.0015167455421760678,0.9956076741218567,0.0009401256684213877,6.436909461626783e-05,0.020779460668563843,0.008551353588700294,0.0327073335647583,0.02320980094373226,0.010115454904735088,0.02070712298154831,0.013482007198035717,0.009523906745016575,0.026592224836349487,0.03095202147960663,0.7057518362998962,0.07112286239862442,0.02650468423962593,0.0006855771644040942,0.0013928418047726154,0.01522189099341631,0.0030160362366586924,0.0037057921290397644,0.0020944965071976185,0.0021985438652336597,0.0010039806365966797,0.015278014354407787,0.010809842497110367,0.9299712777137756,0.01372473780065775,0.0008968864567577839,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery083_x264.mp4,4.793098196387291e-05,0.0001016882379190065,0.0002640650200191885,5.5522228649351746e-05,2.2449014068115503e-05,0.0002505674201529473,0.00012887090269941837,0.00020124713773839176,0.0001049857382895425,0.0006870145443826914,0.9971163272857666,0.0009871559450402856,3.211321381968446e-05,0.006595904938876629,0.0040440745651721954,0.015432983636856079,0.00798763893544674,0.005552791524678469,0.015018153004348278,0.005128867924213409,0.0021247428376227617,0.004788044840097427,0.008854302577674389,0.876234233379364,0.04396672546863556,0.004271578975021839,0.0009124772623181343,0.0011303559876978397,0.0031557446345686913,0.0005525649175979197,0.0005632008542306721,0.0022455332800745964,0.0009395910892635584,0.0006224807002581656,0.0006385283777490258,0.0023370804265141487,0.9838261008262634,0.0022369385696947575,0.0008394482429139316,Robbery
