path_to_video,d2_Abuse,d2_Arson,d2_Burglary,d2_Shooting,d2_Stealing,d2_Vandalism,d2_Assault,d2_Explosion,d2_Arrest,d2_Fighting,d2_Robbery,d2_Shoplifting,d2_RoadAccidents,d2_Abuse,d2_Arson,d2_Burglary,d2_Shooting,d2_Stealing,d2_Vandalism,d2_Assault,d2_Explosion,d2_Arrest,d2_Fighting,d2_Robbery,d2_Shoplifting,d2_RoadAccidents,d2_Abuse,d2_Arson,d2_Burglary,d2_Shooting,d2_Stealing,d2_Vandalism,d2_Assault,d2_Explosion,d2_Arrest,d2_Fighting,d2_Robbery,d2_Shoplifting,d2_RoadAccidents,label
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery058_x264.mp4,0.00020182527077849954,0.00013666930317413062,0.0004430733679328114,0.00020926250726915896,0.0004570297314785421,0.00044312956742942333,0.00041207746835425496,0.0001481228246120736,0.0002949616755358875,0.0005454543861560524,0.992285966873169,0.004294281359761953,0.00012814048386644572,0.00020182527077849954,0.00013666930317413062,0.0004430733679328114,0.00020926250726915896,0.0004570297314785421,0.00044312956742942333,0.00041207746835425496,0.0001481228246120736,0.0002949616755358875,0.0005454543861560524,0.992285966873169,0.004294281359761953,0.00012814048386644572,0.00020182527077849954,0.00013666930317413062,0.0004430733679328114,0.00020926250726915896,0.0004570297314785421,0.00044312956742942333,0.00041207746835425496,0.0001481228246120736,0.0002949616755358875,0.0005454543861560524,0.992285966873169,0.004294281359761953,0.00012814048386644572,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery107_x264.mp4,0.011445381678640842,0.0908346176147461,0.12339408695697784,0.01892275922000408,0.07237426191568375,0.433193564414978,0.03596383333206177,0.01966286636888981,0.019223012030124664,0.009060853160917759,0.1303871124982834,0.021653249859809875,0.013884373940527439,0.011445381678640842,0.0908346176147461,0.12339408695697784,0.01892275922000408,0.07237426191568375,0.433193564414978,0.03596383333206177,0.01966286636888981,0.019223012030124664,0.009060853160917759,0.1303871124982834,0.021653249859809875,0.013884373940527439,0.011445381678640842,0.0908346176147461,0.12339408695697784,0.01892275922000408,0.07237426191568375,0.433193564414978,0.03596383333206177,0.01966286636888981,0.019223012030124664,0.009060853160917759,0.1303871124982834,0.021653249859809875,0.013884373940527439,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery071_x264.mp4,0.00022385928605217487,0.0005840824451297522,0.0011835602344945073,0.00034954672446474433,0.0007306142942979932,0.001342153875157237,0.0010675127850845456,0.0011035861680284142,0.0009476363775320351,0.0031371440272778273,0.9662904739379883,0.022394312545657158,0.0006453126552514732,0.00022385928605217487,0.0005840824451297522,0.0011835602344945073,0.00034954672446474433,0.0007306142942979932,0.001342153875157237,0.0010675127850845456,0.0011035861680284142,0.0009476363775320351,0.0031371440272778273,0.9662904739379883,0.022394312545657158,0.0006453126552514732,0.00022385928605217487,0.0005840824451297522,0.0011835602344945073,0.00034954672446474433,0.0007306142942979932,0.001342153875157237,0.0010675127850845456,0.0011035861680284142,0.0009476363775320351,0.0031371440272778273,0.9662904739379883,0.022394312545657158,0.0006453126552514732,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery014_x264.mp4,0.007106221280992031,0.0016197863733395934,0.0821748822927475,0.009286056272685528,0.0033784997649490833,0.001622839248739183,0.003907167352735996,0.0021128805819898844,0.002831260673701763,0.007157886400818825,0.7905920743942261,0.08801683038473129,0.00019358121789991856,0.007106221280992031,0.0016197863733395934,0.0821748822927475,0.009286056272685528,0.0033784997649490833,0.001622839248739183,0.003907167352735996,0.0021128805819898844,0.002831260673701763,0.007157886400818825,0.7905920743942261,0.08801683038473129,0.00019358121789991856,0.007106221280992031,0.0016197863733395934,0.0821748822927475,0.009286056272685528,0.0033784997649490833,0.001622839248739183,0.003907167352735996,0.0021128805819898844,0.002831260673701763,0.007157886400818825,0.7905920743942261,0.08801683038473129,0.00019358121789991856,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery072_x264.mp4,0.012339400127530098,0.3612710237503052,0.13928523659706116,0.01799306645989418,0.0954212099313736,0.19577373564243317,0.022276559844613075,0.07561815530061722,0.0078087616711854935,0.02596423588693142,0.01303753163665533,0.012370611540973186,0.020840389654040337,0.012339400127530098,0.3612710237503052,0.13928523659706116,0.01799306645989418,0.0954212099313736,0.19577373564243317,0.022276559844613075,0.07561815530061722,0.0078087616711854935,0.02596423588693142,0.01303753163665533,0.012370611540973186,0.020840389654040337,0.012339400127530098,0.3612710237503052,0.13928523659706116,0.01799306645989418,0.0954212099313736,0.19577373564243317,0.022276559844613075,0.07561815530061722,0.0078087616711854935,0.02596423588693142,0.01303753163665533,0.012370611540973186,0.020840389654040337,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery073_x264.mp4,0.001218245830386877,0.0014250563690438867,0.021289657801389694,0.006597357336431742,0.00324634974822402,0.0034255962818861008,0.0037944535724818707,0.006534436717629433,0.023643750697374344,0.014730552211403847,0.8975011706352234,0.011140209622681141,0.005453151650726795,0.001218245830386877,0.0014250563690438867,0.021289657801389694,0.006597357336431742,0.00324634974822402,0.0034255962818861008,0.0037944535724818707,0.006534436717629433,0.023643750697374344,0.014730552211403847,0.8975011706352234,0.011140209622681141,0.005453151650726795,0.001218245830386877,0.0014250563690438867,0.021289657801389694,0.006597357336431742,0.00324634974822402,0.0034255962818861008,0.0037944535724818707,0.006534436717629433,0.023643750697374344,0.014730552211403847,0.8975011706352234,0.011140209622681141,0.005453151650726795,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery045_x264.mp4,9.329168096883222e-05,0.00025435967836529016,0.0019018972525373101,0.0003478281432762742,0.0003809919289778918,0.000282095541479066,0.00024114786356221884,0.00018126053328160197,0.0024926119949668646,0.0025525903329253197,0.9887689352035522,0.002267426811158657,0.00023557381064165384,9.329168096883222e-05,0.00025435967836529016,0.0019018972525373101,0.0003478281432762742,0.0003809919289778918,0.000282095541479066,0.00024114786356221884,0.00018126053328160197,0.0024926119949668646,0.0025525903329253197,0.9887689352035522,0.002267426811158657,0.00023557381064165384,9.329168096883222e-05,0.00025435967836529016,0.0019018972525373101,0.0003478281432762742,0.0003809919289778918,0.000282095541479066,0.00024114786356221884,0.00018126053328160197,0.0024926119949668646,0.0025525903329253197,0.9887689352035522,0.002267426811158657,0.00023557381064165384,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery093_x264.mp4,0.0015437796246260405,0.003743033157661557,0.03176199272274971,0.0054343631491065025,0.002194289118051529,0.0034963616635650396,0.0039904252626001835,0.0012398260878399014,0.02848152257502079,0.01452945638448,0.8791675567626953,0.023922307416796684,0.0004950559814460576,0.0015437796246260405,0.003743033157661557,0.03176199272274971,0.0054343631491065025,0.002194289118051529,0.0034963616635650396,0.0039904252626001835,0.0012398260878399014,0.02848152257502079,0.01452945638448,0.8791675567626953,0.023922307416796684,0.0004950559814460576,0.0015437796246260405,0.003743033157661557,0.03176199272274971,0.0054343631491065025,0.002194289118051529,0.0034963616635650396,0.0039904252626001835,0.0012398260878399014,0.02848152257502079,0.01452945638448,0.8791675567626953,0.023922307416796684,0.0004950559814460576,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery096_x264.mp4,0.0036802778486162424,0.02829611487686634,0.04995487630367279,0.005200802348554134,0.05521933361887932,0.031060799956321716,0.009849580004811287,0.011332816444337368,0.006801888346672058,0.009660623967647552,0.3149831295013428,0.025574497878551483,0.4483853280544281,0.0036802778486162424,0.02829611487686634,0.04995487630367279,0.005200802348554134,0.05521933361887932,0.031060799956321716,0.009849580004811287,0.011332816444337368,0.006801888346672058,0.009660623967647552,0.3149831295013428,0.025574497878551483,0.4483853280544281,0.0036802778486162424,0.02829611487686634,0.04995487630367279,0.005200802348554134,0.05521933361887932,0.031060799956321716,0.009849580004811287,0.011332816444337368,0.006801888346672058,0.009660623967647552,0.3149831295013428,0.025574497878551483,0.4483853280544281,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery133_x264.mp4,0.003061909694224596,0.03680751845240593,0.8846096396446228,0.012234791181981564,0.005009222310036421,0.01325992215424776,0.0023429663851857185,0.00963123980909586,0.004536043386906385,0.005662920884788036,0.0201803520321846,0.0017888795118778944,0.0008744453662075102,0.003061909694224596,0.03680751845240593,0.8846096396446228,0.012234791181981564,0.005009222310036421,0.01325992215424776,0.0023429663851857185,0.00963123980909586,0.004536043386906385,0.005662920884788036,0.0201803520321846,0.0017888795118778944,0.0008744453662075102,0.003061909694224596,0.03680751845240593,0.8846096396446228,0.012234791181981564,0.005009222310036421,0.01325992215424776,0.0023429663851857185,0.00963123980909586,0.004536043386906385,0.005662920884788036,0.0201803520321846,0.0017888795118778944,0.0008744453662075102,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery005_x264.mp4,0.013637784868478775,0.44268378615379333,0.04267551749944687,0.032771747559309006,0.053868986666202545,0.12121201306581497,0.008476058021187782,0.1696130484342575,0.009308933280408382,0.018200993537902832,0.010940336622297764,0.0305770356208086,0.04603375121951103,0.013637784868478775,0.44268378615379333,0.04267551749944687,0.032771747559309006,0.053868986666202545,0.12121201306581497,0.008476058021187782,0.1696130484342575,0.009308933280408382,0.018200993537902832,0.010940336622297764,0.0305770356208086,0.04603375121951103,0.013637784868478775,0.44268378615379333,0.04267551749944687,0.032771747559309006,0.053868986666202545,0.12121201306581497,0.008476058021187782,0.1696130484342575,0.009308933280408382,0.018200993537902832,0.010940336622297764,0.0305770356208086,0.04603375121951103,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery104_x264.mp4,0.02396756038069725,0.11104731261730194,0.0836855098605156,0.013808121904730797,0.020662860944867134,0.14487525820732117,0.01224861666560173,0.18796664476394653,0.08331455290317535,0.023452788591384888,0.08200295269489288,0.007694740314036608,0.20527304708957672,0.02396756038069725,0.11104731261730194,0.0836855098605156,0.013808121904730797,0.020662860944867134,0.14487525820732117,0.01224861666560173,0.18796664476394653,0.08331455290317535,0.023452788591384888,0.08200295269489288,0.007694740314036608,0.20527304708957672,0.02396756038069725,0.11104731261730194,0.0836855098605156,0.013808121904730797,0.020662860944867134,0.14487525820732117,0.01224861666560173,0.18796664476394653,0.08331455290317535,0.023452788591384888,0.08200295269489288,0.007694740314036608,0.20527304708957672,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery011_x264.mp4,0.05277157947421074,0.20232343673706055,0.09098023176193237,0.09580336511135101,0.1260785609483719,0.13002364337444305,0.014016511850059032,0.12989559769630432,0.01776106096804142,0.05274113640189171,0.05253084748983383,0.023766493424773216,0.011307497508823872,0.05277157947421074,0.20232343673706055,0.09098023176193237,0.09580336511135101,0.1260785609483719,0.13002364337444305,0.014016511850059032,0.12989559769630432,0.01776106096804142,0.05274113640189171,0.05253084748983383,0.023766493424773216,0.011307497508823872,0.05277157947421074,0.20232343673706055,0.09098023176193237,0.09580336511135101,0.1260785609483719,0.13002364337444305,0.014016511850059032,0.12989559769630432,0.01776106096804142,0.05274113640189171,0.05253084748983383,0.023766493424773216,0.011307497508823872,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery084_x264.mp4,0.08725543320178986,0.1602451354265213,0.048252172768116,0.09234526008367538,0.08513323962688446,0.07811170071363449,0.012940023094415665,0.21525126695632935,0.04008942097425461,0.058756887912750244,0.07647500187158585,0.020229866728186607,0.02491474151611328,0.08725543320178986,0.1602451354265213,0.048252172768116,0.09234526008367538,0.08513323962688446,0.07811170071363449,0.012940023094415665,0.21525126695632935,0.04008942097425461,0.058756887912750244,0.07647500187158585,0.020229866728186607,0.02491474151611328,0.08725543320178986,0.1602451354265213,0.048252172768116,0.09234526008367538,0.08513323962688446,0.07811170071363449,0.012940023094415665,0.21525126695632935,0.04008942097425461,0.058756887912750244,0.07647500187158585,0.020229866728186607,0.02491474151611328,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery007_x264.mp4,0.08725543320178986,0.1602451354265213,0.048252172768116,0.09234526008367538,0.08513323962688446,0.07811170071363449,0.012940023094415665,0.21525126695632935,0.04008942097425461,0.058756887912750244,0.07647500187158585,0.020229866728186607,0.02491474151611328,0.08725543320178986,0.1602451354265213,0.048252172768116,0.09234526008367538,0.08513323962688446,0.07811170071363449,0.012940023094415665,0.21525126695632935,0.04008942097425461,0.058756887912750244,0.07647500187158585,0.020229866728186607,0.02491474151611328,0.08725543320178986,0.1602451354265213,0.048252172768116,0.09234526008367538,0.08513323962688446,0.07811170071363449,0.012940023094415665,0.21525126695632935,0.04008942097425461,0.058756887912750244,0.07647500187158585,0.020229866728186607,0.02491474151611328,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery061_x264.mp4,0.0006473964313045144,0.00038141373079270124,0.0016368012875318527,0.00031557600595988333,0.0003764739667531103,0.0006999577162787318,0.0004671091155614704,0.0003047309583052993,0.000517006148584187,0.001540821511298418,0.9899047017097473,0.002943018451333046,0.00026495414203964174,0.0006473964313045144,0.00038141373079270124,0.0016368012875318527,0.00031557600595988333,0.0003764739667531103,0.0006999577162787318,0.0004671091155614704,0.0003047309583052993,0.000517006148584187,0.001540821511298418,0.9899047017097473,0.002943018451333046,0.00026495414203964174,0.0006473964313045144,0.00038141373079270124,0.0016368012875318527,0.00031557600595988333,0.0003764739667531103,0.0006999577162787318,0.0004671091155614704,0.0003047309583052993,0.000517006148584187,0.001540821511298418,0.9899047017097473,0.002943018451333046,0.00026495414203964174,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery032_x264.mp4,0.0023310144897550344,0.009940454736351967,0.06130387634038925,0.01889493316411972,0.029383612796664238,0.02364063821732998,0.010685141198337078,0.006281317211687565,0.011565733700990677,0.016915572807192802,0.7863603830337524,0.017496464774012566,0.005200848914682865,0.0023310144897550344,0.009940454736351967,0.06130387634038925,0.01889493316411972,0.029383612796664238,0.02364063821732998,0.010685141198337078,0.006281317211687565,0.011565733700990677,0.016915572807192802,0.7863603830337524,0.017496464774012566,0.005200848914682865,0.0023310144897550344,0.009940454736351967,0.06130387634038925,0.01889493316411972,0.029383612796664238,0.02364063821732998,0.010685141198337078,0.006281317211687565,0.011565733700990677,0.016915572807192802,0.7863603830337524,0.017496464774012566,0.005200848914682865,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery124_x264.mp4,0.030846577137708664,0.12941166758537292,0.019649064168334007,0.03576814755797386,0.023575548082590103,0.05831616371870041,0.00490045128390193,0.5738446712493896,0.007391184102743864,0.020750336349010468,0.006434877868741751,0.034038037061691284,0.05507328733801842,0.030846577137708664,0.12941166758537292,0.019649064168334007,0.03576814755797386,0.023575548082590103,0.05831616371870041,0.00490045128390193,0.5738446712493896,0.007391184102743864,0.020750336349010468,0.006434877868741751,0.034038037061691284,0.05507328733801842,0.030846577137708664,0.12941166758537292,0.019649064168334007,0.03576814755797386,0.023575548082590103,0.05831616371870041,0.00490045128390193,0.5738446712493896,0.007391184102743864,0.020750336349010468,0.006434877868741751,0.034038037061691284,0.05507328733801842,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery063_x264.mp4,0.0019769640639424324,0.05235353857278824,0.00951684545725584,0.002726451028138399,0.4557165503501892,0.033137328922748566,0.006272969767451286,0.00413557467982173,0.001968132331967354,0.004547541961073875,0.37745124101638794,0.04867614433169365,0.0015207038959488273,0.0019769640639424324,0.05235353857278824,0.00951684545725584,0.002726451028138399,0.4557165503501892,0.033137328922748566,0.006272969767451286,0.00413557467982173,0.001968132331967354,0.004547541961073875,0.37745124101638794,0.04867614433169365,0.0015207038959488273,0.0019769640639424324,0.05235353857278824,0.00951684545725584,0.002726451028138399,0.4557165503501892,0.033137328922748566,0.006272969767451286,0.00413557467982173,0.001968132331967354,0.004547541961073875,0.37745124101638794,0.04867614433169365,0.0015207038959488273,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery029_x264.mp4,0.007119004148989916,0.03205576539039612,0.04334234073758125,0.053069137036800385,0.3587166666984558,0.04893312230706215,0.014470050111413002,0.011862651444971561,0.03820356726646423,0.01511902455240488,0.34070199728012085,0.026112347841262817,0.010294300504028797,0.007119004148989916,0.03205576539039612,0.04334234073758125,0.053069137036800385,0.3587166666984558,0.04893312230706215,0.014470050111413002,0.011862651444971561,0.03820356726646423,0.01511902455240488,0.34070199728012085,0.026112347841262817,0.010294300504028797,0.007119004148989916,0.03205576539039612,0.04334234073758125,0.053069137036800385,0.3587166666984558,0.04893312230706215,0.014470050111413002,0.011862651444971561,0.03820356726646423,0.01511902455240488,0.34070199728012085,0.026112347841262817,0.010294300504028797,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery120_x264.mp4,0.0006855771644040942,0.0013928418047726154,0.01522189099341631,0.0030160362366586924,0.0037057921290397644,0.0020944965071976185,0.0021985438652336597,0.0010039806365966797,0.015278014354407787,0.010809842497110367,0.9299712777137756,0.01372473780065775,0.0008968864567577839,0.0006855771644040942,0.0013928418047726154,0.01522189099341631,0.0030160362366586924,0.0037057921290397644,0.0020944965071976185,0.0021985438652336597,0.0010039806365966797,0.015278014354407787,0.010809842497110367,0.9299712777137756,0.01372473780065775,0.0008968864567577839,0.0006855771644040942,0.0013928418047726154,0.01522189099341631,0.0030160362366586924,0.0037057921290397644,0.0020944965071976185,0.0021985438652336597,0.0010039806365966797,0.015278014354407787,0.010809842497110367,0.9299712777137756,0.01372473780065775,0.0008968864567577839,Robbery
d2/Anomaly-Multiclass-Dataset/train/Robbery/Robbery083_x264.mp4,0.0009124772623181343,0.0011303559876978397,0.0031557446345686913,0.0005525649175979197,0.0005632008542306721,0.0022455332800745964,0.0009395910892635584,0.0006224807002581656,0.0006385283777490258,0.0023370804265141487,0.9838261008262634,0.0022369385696947575,0.0008394482429139316,0.0009124772623181343,0.0011303559876978397,0.0031557446345686913,0.0005525649175979197,0.0005632008542306721,0.0022455332800745964,0.0009395910892635584,0.0006224807002581656,0.0006385283777490258,0.0023370804265141487,0.9838261008262634,0.0022369385696947575,0.0008394482429139316,0.0009124772623181343,0.0011303559876978397,0.0031557446345686913,0.0005525649175979197,0.0005632008542306721,0.0022455332800745964,0.0009395910892635584,0.0006224807002581656,0.0006385283777490258,0.0023370804265141487,0.9838261008262634,0.0022369385696947575,0.0008394482429139316,Robbery
